[eval] step 0: accuracy=0.3594
{'loss': '0.08737', 'grad_norm': '3.2', 'learning_rate': '3e-06', 'num_tokens': '1.585e+04', 'completions/mean_length': '171.5', 'completions/min_length': '51', 'completions/max_length': '480', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '171.5', 'completions/min_terminated_length': '51', 'completions/max_terminated_length': '480', 'rewards/exact_answer_reward/mean': '0.4688', 'rewards/exact_answer_reward/std': '0.503', 'reward': '0.4688', 'reward_std': '0.503', 'frac_reward_zero_std': '0.25', 'entropy': '0.2471', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '69.14', 'epoch': '0.01562'}
{'loss': '-0.01093', 'grad_norm': '1.919', 'learning_rate': '1.338e-06', 'num_tokens': '6.058e+06', 'completions/mean_length': '250.4', 'completions/min_length': '173', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '246.3', 'completions/min_terminated_length': '173', 'completions/max_terminated_length': '405', 'rewards/exact_answer_reward/mean': '0.8438', 'rewards/exact_answer_reward/std': '0.366', 'reward': '0.8438', 'reward_std': '0.366', 'frac_reward_zero_std': '0.5', 'entropy': '0.05427', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '86.41', 'epoch': '4.344'}
{'loss': '-0.0162', 'grad_norm': '2.078', 'learning_rate': '1.332e-06', 'num_tokens': '6.079e+06', 'completions/mean_length': '250', 'completions/min_length': '143', 'completions/max_length': '422', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '250', 'completions/min_terminated_length': '143', 'completions/max_terminated_length': '422', 'rewards/exact_answer_reward/mean': '0.6719', 'rewards/exact_answer_reward/std': '0.4732', 'reward': '0.6719', 'reward_std': '0.4732', 'frac_reward_zero_std': '0.625', 'entropy': '0.06951', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '64.89', 'epoch': '4.359'}
{'loss': '0.0104', 'grad_norm': '1.883', 'learning_rate': '1.326e-06', 'num_tokens': '6.1e+06', 'completions/mean_length': '254.1', 'completions/min_length': '164', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '250', 'completions/min_terminated_length': '164', 'completions/max_terminated_length': '439', 'rewards/exact_answer_reward/mean': '0.7812', 'rewards/exact_answer_reward/std': '0.4167', 'reward': '0.7812', 'reward_std': '0.4167', 'frac_reward_zero_std': '0.5', 'entropy': '0.06832', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '96.79', 'epoch': '4.375'}
{'loss': '0.01188', 'grad_norm': '1.183', 'learning_rate': '1.32e-06', 'num_tokens': '6.124e+06', 'completions/mean_length': '286.8', 'completions/min_length': '159', 'completions/max_length': '512', 'completions/clipped_ratio': '0.0625', 'completions/mean_terminated_length': '271.8', 'completions/min_terminated_length': '159', 'completions/max_terminated_length': '499', 'rewards/exact_answer_reward/mean': '0.6562', 'rewards/exact_answer_reward/std': '0.4787', 'reward': '0.6562', 'reward_std': '0.4787', 'frac_reward_zero_std': '0.75', 'entropy': '0.07644', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '89.94', 'epoch': '4.391'}
{'loss': '0.04711', 'grad_norm': '2.458', 'learning_rate': '1.314e-06', 'num_tokens': '6.146e+06', 'completions/mean_length': '269.6', 'completions/min_length': '154', 'completions/max_length': '512', 'completions/clipped_ratio': '0.07812', 'completions/mean_terminated_length': '249', 'completions/min_terminated_length': '154', 'completions/max_terminated_length': '480', 'rewards/exact_answer_reward/mean': '0.6406', 'rewards/exact_answer_reward/std': '0.4836', 'reward': '0.6406', 'reward_std': '0.4836', 'frac_reward_zero_std': '0.375', 'entropy': '0.08999', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '89.16', 'epoch': '4.406'}
{'loss': '-0.02563', 'grad_norm': '1.993', 'learning_rate': '1.308e-06', 'num_tokens': '6.169e+06', 'completions/mean_length': '269.9', 'completions/min_length': '149', 'completions/max_length': '477', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '269.9', 'completions/min_terminated_length': '149', 'completions/max_terminated_length': '477', 'rewards/exact_answer_reward/mean': '0.7188', 'rewards/exact_answer_reward/std': '0.4532', 'reward': '0.7188', 'reward_std': '0.4532', 'frac_reward_zero_std': '0.375', 'entropy': '0.06543', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '80.16', 'epoch': '4.422'}
{'loss': '0.01327', 'grad_norm': '2.156', 'learning_rate': '1.302e-06', 'num_tokens': '6.192e+06', 'completions/mean_length': '285', 'completions/min_length': '116', 'completions/max_length': '512', 'completions/clipped_ratio': '0.125', 'completions/mean_terminated_length': '252.6', 'completions/min_terminated_length': '116', 'completions/max_terminated_length': '504', 'rewards/exact_answer_reward/mean': '0.6406', 'rewards/exact_answer_reward/std': '0.4836', 'reward': '0.6406', 'reward_std': '0.4836', 'frac_reward_zero_std': '0.5', 'entropy': '0.1004', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '88.71', 'epoch': '4.438'}
{'loss': '0.07962', 'grad_norm': '2.296', 'learning_rate': '1.296e-06', 'num_tokens': '6.214e+06', 'completions/mean_length': '257.5', 'completions/min_length': '152', 'completions/max_length': '512', 'completions/clipped_ratio': '0.03125', 'completions/mean_terminated_length': '249.3', 'completions/min_terminated_length': '152', 'completions/max_terminated_length': '430', 'rewards/exact_answer_reward/mean': '0.7656', 'rewards/exact_answer_reward/std': '0.427', 'reward': '0.7656', 'reward_std': '0.427', 'frac_reward_zero_std': '0.375', 'entropy': '0.0753', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '89.19', 'epoch': '4.453'}
{'loss': '0.04516', 'grad_norm': '1.894', 'learning_rate': '1.29e-06', 'num_tokens': '6.239e+06', 'completions/mean_length': '319.2', 'completions/min_length': '145', 'completions/max_length': '512', 'completions/clipped_ratio': '0.07812', 'completions/mean_terminated_length': '302.8', 'completions/min_terminated_length': '145', 'completions/max_terminated_length': '512', 'rewards/exact_answer_reward/mean': '0.7188', 'rewards/exact_answer_reward/std': '0.4532', 'reward': '0.7188', 'reward_std': '0.4532', 'frac_reward_zero_std': '0.375', 'entropy': '0.07013', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '92.4', 'epoch': '4.469'}
{'loss': '0.03087', 'grad_norm': '1.888', 'learning_rate': '1.284e-06', 'num_tokens': '6.265e+06', 'completions/mean_length': '313.3', 'completions/min_length': '171', 'completions/max_length': '512', 'completions/clipped_ratio': '0.07812', 'completions/mean_terminated_length': '296.5', 'completions/min_terminated_length': '171', 'completions/max_terminated_length': '454', 'rewards/exact_answer_reward/mean': '0.5312', 'rewards/exact_answer_reward/std': '0.503', 'reward': '0.5312', 'reward_std': '0.503', 'frac_reward_zero_std': '0.375', 'entropy': '0.0986', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '88.4', 'epoch': '4.484'}
{'loss': '0.07932', 'grad_norm': '2.314', 'learning_rate': '1.278e-06', 'num_tokens': '6.289e+06', 'completions/mean_length': '295', 'completions/min_length': '128', 'completions/max_length': '512', 'completions/clipped_ratio': '0.0625', 'completions/mean_terminated_length': '280.6', 'completions/min_terminated_length': '128', 'completions/max_terminated_length': '509', 'rewards/exact_answer_reward/mean': '0.6406', 'rewards/exact_answer_reward/std': '0.4836', 'reward': '0.6406', 'reward_std': '0.4836', 'frac_reward_zero_std': '0.25', 'entropy': '0.07165', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '87.64', 'epoch': '4.5'}
{'loss': '0.07319', 'grad_norm': '2.198', 'learning_rate': '1.272e-06', 'num_tokens': '6.312e+06', 'completions/mean_length': '293.5', 'completions/min_length': '166', 'completions/max_length': '512', 'completions/clipped_ratio': '0.07812', 'completions/mean_terminated_length': '275', 'completions/min_terminated_length': '166', 'completions/max_terminated_length': '484', 'rewards/exact_answer_reward/mean': '0.7031', 'rewards/exact_answer_reward/std': '0.4605', 'reward': '0.7031', 'reward_std': '0.4605', 'frac_reward_zero_std': '0.375', 'entropy': '0.0663', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '86.78', 'epoch': '4.516'}
{'loss': '0.006914', 'grad_norm': '1.567', 'learning_rate': '1.266e-06', 'num_tokens': '6.333e+06', 'completions/mean_length': '256', 'completions/min_length': '125', 'completions/max_length': '375', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '256', 'completions/min_terminated_length': '125', 'completions/max_terminated_length': '375', 'rewards/exact_answer_reward/mean': '0.8281', 'rewards/exact_answer_reward/std': '0.3803', 'reward': '0.8281', 'reward_std': '0.3803', 'frac_reward_zero_std': '0.75', 'entropy': '0.06179', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '59.93', 'epoch': '4.531'}
{'loss': '0.01033', 'grad_norm': '2.045', 'learning_rate': '1.26e-06', 'num_tokens': '6.354e+06', 'completions/mean_length': '241.3', 'completions/min_length': '135', 'completions/max_length': '482', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '241.3', 'completions/min_terminated_length': '135', 'completions/max_terminated_length': '482', 'rewards/exact_answer_reward/mean': '0.5781', 'rewards/exact_answer_reward/std': '0.4978', 'reward': '0.5781', 'reward_std': '0.4978', 'frac_reward_zero_std': '0.5', 'entropy': '0.06346', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '82.03', 'epoch': '4.547'}
{'loss': '0.04694', 'grad_norm': '2.32', 'learning_rate': '1.254e-06', 'num_tokens': '6.377e+06', 'completions/mean_length': '277', 'completions/min_length': '178', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '273.3', 'completions/min_terminated_length': '178', 'completions/max_terminated_length': '452', 'rewards/exact_answer_reward/mean': '0.6719', 'rewards/exact_answer_reward/std': '0.4732', 'reward': '0.6719', 'reward_std': '0.4732', 'frac_reward_zero_std': '0.25', 'entropy': '0.07193', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '85.89', 'epoch': '4.562'}
{'loss': '0.006566', 'grad_norm': '2.319', 'learning_rate': '1.248e-06', 'num_tokens': '6.397e+06', 'completions/mean_length': '241.4', 'completions/min_length': '153', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '237.1', 'completions/min_terminated_length': '153', 'completions/max_terminated_length': '436', 'rewards/exact_answer_reward/mean': '0.8125', 'rewards/exact_answer_reward/std': '0.3934', 'reward': '0.8125', 'reward_std': '0.3934', 'frac_reward_zero_std': '0.375', 'entropy': '0.07469', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '88.79', 'epoch': '4.578'}
{'loss': '-0.005339', 'grad_norm': '1.666', 'learning_rate': '1.242e-06', 'num_tokens': '6.418e+06', 'completions/mean_length': '264.3', 'completions/min_length': '115', 'completions/max_length': '512', 'completions/clipped_ratio': '0.1094', 'completions/mean_terminated_length': '233.9', 'completions/min_terminated_length': '115', 'completions/max_terminated_length': '499', 'rewards/exact_answer_reward/mean': '0.6406', 'rewards/exact_answer_reward/std': '0.4836', 'reward': '0.6406', 'reward_std': '0.4836', 'frac_reward_zero_std': '0.625', 'entropy': '0.08543', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '88.6', 'epoch': '4.594'}
{'loss': '-0.009586', 'grad_norm': '3.15', 'learning_rate': '1.236e-06', 'num_tokens': '6.436e+06', 'completions/mean_length': '198.8', 'completions/min_length': '130', 'completions/max_length': '392', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '198.8', 'completions/min_terminated_length': '130', 'completions/max_terminated_length': '392', 'rewards/exact_answer_reward/mean': '0.6719', 'rewards/exact_answer_reward/std': '0.4732', 'reward': '0.6719', 'reward_std': '0.4732', 'frac_reward_zero_std': '0.25', 'entropy': '0.08015', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '58.82', 'epoch': '4.609'}
{'loss': '0.04907', 'grad_norm': '2.142', 'learning_rate': '1.23e-06', 'num_tokens': '6.457e+06', 'completions/mean_length': '248.5', 'completions/min_length': '141', 'completions/max_length': '459', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '248.5', 'completions/min_terminated_length': '141', 'completions/max_terminated_length': '459', 'rewards/exact_answer_reward/mean': '0.6562', 'rewards/exact_answer_reward/std': '0.4787', 'reward': '0.6562', 'reward_std': '0.4787', 'frac_reward_zero_std': '0.375', 'entropy': '0.07237', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '68.26', 'epoch': '4.625'}
{'loss': '0.02362', 'grad_norm': '1.85', 'learning_rate': '1.224e-06', 'num_tokens': '6.48e+06', 'completions/mean_length': '282.8', 'completions/min_length': '162', 'completions/max_length': '512', 'completions/clipped_ratio': '0.09375', 'completions/mean_terminated_length': '259.1', 'completions/min_terminated_length': '162', 'completions/max_terminated_length': '507', 'rewards/exact_answer_reward/mean': '0.7031', 'rewards/exact_answer_reward/std': '0.4605', 'reward': '0.7031', 'reward_std': '0.4605', 'frac_reward_zero_std': '0.5', 'entropy': '0.09254', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '88.82', 'epoch': '4.641'}
{'loss': '0.01129', 'grad_norm': '2.499', 'learning_rate': '1.218e-06', 'num_tokens': '6.5e+06', 'completions/mean_length': '238.8', 'completions/min_length': '133', 'completions/max_length': '512', 'completions/clipped_ratio': '0.03125', 'completions/mean_terminated_length': '230', 'completions/min_terminated_length': '133', 'completions/max_terminated_length': '469', 'rewards/exact_answer_reward/mean': '0.5938', 'rewards/exact_answer_reward/std': '0.495', 'reward': '0.5938', 'reward_std': '0.495', 'frac_reward_zero_std': '0.25', 'entropy': '0.09916', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '86.42', 'epoch': '4.656'}
{'loss': '0.01198', 'grad_norm': '1.969', 'learning_rate': '1.212e-06', 'num_tokens': '6.523e+06', 'completions/mean_length': '263', 'completions/min_length': '129', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '259.1', 'completions/min_terminated_length': '129', 'completions/max_terminated_length': '444', 'rewards/exact_answer_reward/mean': '0.6719', 'rewards/exact_answer_reward/std': '0.4732', 'reward': '0.6719', 'reward_std': '0.4732', 'frac_reward_zero_std': '0.5', 'entropy': '0.07611', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '93.93', 'epoch': '4.672'}
[eval] step 300: accuracy=0.5781
{'loss': '0.02487', 'grad_norm': '2.237', 'learning_rate': '1.206e-06', 'num_tokens': '6.544e+06', 'completions/mean_length': '255.1', 'completions/min_length': '142', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '251', 'completions/min_terminated_length': '142', 'completions/max_terminated_length': '489', 'rewards/exact_answer_reward/mean': '0.8438', 'rewards/exact_answer_reward/std': '0.366', 'reward': '0.8438', 'reward_std': '0.366', 'frac_reward_zero_std': '0.5', 'entropy': '0.06622', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '89.48', 'epoch': '4.688'}
{'loss': '0.01576', 'grad_norm': '2.278', 'learning_rate': '1.2e-06', 'num_tokens': '6.565e+06', 'completions/mean_length': '243', 'completions/min_length': '145', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '238.7', 'completions/min_terminated_length': '145', 'completions/max_terminated_length': '454', 'rewards/exact_answer_reward/mean': '0.7969', 'rewards/exact_answer_reward/std': '0.4055', 'reward': '0.7969', 'reward_std': '0.4055', 'frac_reward_zero_std': '0.625', 'entropy': '0.08521', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '87.44', 'epoch': '4.703'}
{'loss': '0.03484', 'grad_norm': '2.047', 'learning_rate': '1.194e-06', 'num_tokens': '6.587e+06', 'completions/mean_length': '266.8', 'completions/min_length': '158', 'completions/max_length': '477', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '266.8', 'completions/min_terminated_length': '158', 'completions/max_terminated_length': '477', 'rewards/exact_answer_reward/mean': '0.7031', 'rewards/exact_answer_reward/std': '0.4605', 'reward': '0.7031', 'reward_std': '0.4605', 'frac_reward_zero_std': '0.375', 'entropy': '0.07464', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '72.39', 'epoch': '4.719'}
