[eval] step 0: accuracy=0.3594
{'loss': '0.08737', 'grad_norm': '3.201', 'learning_rate': '1e-06', 'num_tokens': '1.585e+04', 'completions/mean_length': '171.5', 'completions/min_length': '51', 'completions/max_length': '480', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '171.5', 'completions/min_terminated_length': '51', 'completions/max_terminated_length': '480', 'rewards/exact_answer_reward/mean': '0.4688', 'rewards/exact_answer_reward/std': '0.503', 'reward': '0.4688', 'reward_std': '0.503', 'frac_reward_zero_std': '0.25', 'entropy': '0.2471', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '68.8', 'epoch': '0.01562'}
{'loss': '0.04707', 'grad_norm': '2.313', 'learning_rate': '4.28e-07', 'num_tokens': '5.148e+06', 'completions/mean_length': '213.9', 'completions/min_length': '131', 'completions/max_length': '360', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '213.9', 'completions/min_terminated_length': '131', 'completions/max_terminated_length': '360', 'rewards/exact_answer_reward/mean': '0.4062', 'rewards/exact_answer_reward/std': '0.495', 'reward': '0.4062', 'reward_std': '0.495', 'frac_reward_zero_std': '0.25', 'entropy': '0.1033', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '52.41', 'epoch': '4.484'}
{'loss': '0.002788', 'grad_norm': '2.697', 'learning_rate': '4.26e-07', 'num_tokens': '5.166e+06', 'completions/mean_length': '194.2', 'completions/min_length': '71', 'completions/max_length': '389', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '194.2', 'completions/min_terminated_length': '71', 'completions/max_terminated_length': '389', 'rewards/exact_answer_reward/mean': '0.6562', 'rewards/exact_answer_reward/std': '0.4787', 'reward': '0.6562', 'reward_std': '0.4787', 'frac_reward_zero_std': '0.125', 'entropy': '0.1079', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '59.7', 'epoch': '4.5'}
{'loss': '0.04085', 'grad_norm': '2.058', 'learning_rate': '4.24e-07', 'num_tokens': '5.184e+06', 'completions/mean_length': '208.8', 'completions/min_length': '75', 'completions/max_length': '512', 'completions/clipped_ratio': '0.03125', 'completions/mean_terminated_length': '199', 'completions/min_terminated_length': '75', 'completions/max_terminated_length': '396', 'rewards/exact_answer_reward/mean': '0.625', 'rewards/exact_answer_reward/std': '0.488', 'reward': '0.625', 'reward_std': '0.488', 'frac_reward_zero_std': '0.375', 'entropy': '0.1031', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '88.28', 'epoch': '4.516'}
{'loss': '-0.02104', 'grad_norm': '1.618', 'learning_rate': '4.22e-07', 'num_tokens': '5.2e+06', 'completions/mean_length': '166.8', 'completions/min_length': '62', 'completions/max_length': '288', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '166.8', 'completions/min_terminated_length': '62', 'completions/max_terminated_length': '288', 'rewards/exact_answer_reward/mean': '0.75', 'rewards/exact_answer_reward/std': '0.4364', 'reward': '0.75', 'reward_std': '0.4364', 'frac_reward_zero_std': '0.75', 'entropy': '0.07703', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '40.95', 'epoch': '4.531'}
{'loss': '0.06416', 'grad_norm': '3.051', 'learning_rate': '4.2e-07', 'num_tokens': '5.217e+06', 'completions/mean_length': '186.7', 'completions/min_length': '57', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '181.5', 'completions/min_terminated_length': '57', 'completions/max_terminated_length': '401', 'rewards/exact_answer_reward/mean': '0.5', 'rewards/exact_answer_reward/std': '0.504', 'reward': '0.5', 'reward_std': '0.504', 'frac_reward_zero_std': '0.25', 'entropy': '0.1035', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '88.95', 'epoch': '4.547'}
{'loss': '0.008317', 'grad_norm': '2.423', 'learning_rate': '4.18e-07', 'num_tokens': '5.233e+06', 'completions/mean_length': '185.2', 'completions/min_length': '63', 'completions/max_length': '410', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '185.2', 'completions/min_terminated_length': '63', 'completions/max_terminated_length': '410', 'rewards/exact_answer_reward/mean': '0.6562', 'rewards/exact_answer_reward/std': '0.4787', 'reward': '0.6562', 'reward_std': '0.4787', 'frac_reward_zero_std': '0.375', 'entropy': '0.08721', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '62.31', 'epoch': '4.562'}
{'loss': '0.005286', 'grad_norm': '2.046', 'learning_rate': '4.16e-07', 'num_tokens': '5.248e+06', 'completions/mean_length': '158.3', 'completions/min_length': '71', 'completions/max_length': '302', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '158.3', 'completions/min_terminated_length': '71', 'completions/max_terminated_length': '302', 'rewards/exact_answer_reward/mean': '0.8438', 'rewards/exact_answer_reward/std': '0.366', 'reward': '0.8438', 'reward_std': '0.366', 'frac_reward_zero_std': '0.75', 'entropy': '0.08087', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '47.16', 'epoch': '4.578'}
{'loss': '-0.001055', 'grad_norm': '1.38', 'learning_rate': '4.14e-07', 'num_tokens': '5.263e+06', 'completions/mean_length': '165', 'completions/min_length': '46', 'completions/max_length': '330', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '165', 'completions/min_terminated_length': '46', 'completions/max_terminated_length': '330', 'rewards/exact_answer_reward/mean': '0.6719', 'rewards/exact_answer_reward/std': '0.4732', 'reward': '0.6719', 'reward_std': '0.4732', 'frac_reward_zero_std': '0.75', 'entropy': '0.1087', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '42.74', 'epoch': '4.594'}
{'loss': '0.02132', 'grad_norm': '3.025', 'learning_rate': '4.12e-07', 'num_tokens': '5.278e+06', 'completions/mean_length': '154.3', 'completions/min_length': '64', 'completions/max_length': '250', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '154.3', 'completions/min_terminated_length': '64', 'completions/max_terminated_length': '250', 'rewards/exact_answer_reward/mean': '0.5938', 'rewards/exact_answer_reward/std': '0.495', 'reward': '0.5938', 'reward_std': '0.495', 'frac_reward_zero_std': '0.125', 'entropy': '0.09283', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '32.34', 'epoch': '4.609'}
{'loss': '0.02953', 'grad_norm': '2.477', 'learning_rate': '4.1e-07', 'num_tokens': '5.295e+06', 'completions/mean_length': '182.6', 'completions/min_length': '99', 'completions/max_length': '407', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '182.6', 'completions/min_terminated_length': '99', 'completions/max_terminated_length': '407', 'rewards/exact_answer_reward/mean': '0.7656', 'rewards/exact_answer_reward/std': '0.427', 'reward': '0.7656', 'reward_std': '0.427', 'frac_reward_zero_std': '0.375', 'entropy': '0.09412', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '64.05', 'epoch': '4.625'}
{'loss': '0.002518', 'grad_norm': '1.685', 'learning_rate': '4.08e-07', 'num_tokens': '5.312e+06', 'completions/mean_length': '187.8', 'completions/min_length': '96', 'completions/max_length': '370', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '187.8', 'completions/min_terminated_length': '96', 'completions/max_terminated_length': '370', 'rewards/exact_answer_reward/mean': '0.7031', 'rewards/exact_answer_reward/std': '0.4605', 'reward': '0.7031', 'reward_std': '0.4605', 'frac_reward_zero_std': '0.75', 'entropy': '0.09365', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '59.95', 'epoch': '4.641'}
{'loss': '0.01865', 'grad_norm': '3.313', 'learning_rate': '4.06e-07', 'num_tokens': '5.327e+06', 'completions/mean_length': '171.9', 'completions/min_length': '45', 'completions/max_length': '414', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '171.9', 'completions/min_terminated_length': '45', 'completions/max_terminated_length': '414', 'rewards/exact_answer_reward/mean': '0.625', 'rewards/exact_answer_reward/std': '0.488', 'reward': '0.625', 'reward_std': '0.488', 'frac_reward_zero_std': '0.125', 'entropy': '0.1171', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '64.6', 'epoch': '4.656'}
{'loss': '0.00188', 'grad_norm': '1.609', 'learning_rate': '4.04e-07', 'num_tokens': '5.346e+06', 'completions/mean_length': '196.3', 'completions/min_length': '71', 'completions/max_length': '370', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '196.3', 'completions/min_terminated_length': '71', 'completions/max_terminated_length': '370', 'rewards/exact_answer_reward/mean': '0.5781', 'rewards/exact_answer_reward/std': '0.4978', 'reward': '0.5781', 'reward_std': '0.4978', 'frac_reward_zero_std': '0.625', 'entropy': '0.1007', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '63.27', 'epoch': '4.672'}
[eval] step 300: accuracy=0.4531
{'loss': '0.03322', 'grad_norm': '2.498', 'learning_rate': '4.02e-07', 'num_tokens': '5.362e+06', 'completions/mean_length': '162.1', 'completions/min_length': '60', 'completions/max_length': '373', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '162.1', 'completions/min_terminated_length': '60', 'completions/max_terminated_length': '373', 'rewards/exact_answer_reward/mean': '0.8125', 'rewards/exact_answer_reward/std': '0.3934', 'reward': '0.8125', 'reward_std': '0.3934', 'frac_reward_zero_std': '0.5', 'entropy': '0.07723', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '61.78', 'epoch': '4.688'}
{'loss': '0.02239', 'grad_norm': '2.591', 'learning_rate': '4e-07', 'num_tokens': '5.377e+06', 'completions/mean_length': '162.1', 'completions/min_length': '67', 'completions/max_length': '242', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '162.1', 'completions/min_terminated_length': '67', 'completions/max_terminated_length': '242', 'rewards/exact_answer_reward/mean': '0.6094', 'rewards/exact_answer_reward/std': '0.4917', 'reward': '0.6094', 'reward_std': '0.4917', 'frac_reward_zero_std': '0.375', 'entropy': '0.1099', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '30.24', 'epoch': '4.703'}
{'loss': '0.02956', 'grad_norm': '2.372', 'learning_rate': '3.98e-07', 'num_tokens': '5.395e+06', 'completions/mean_length': '193.7', 'completions/min_length': '112', 'completions/max_length': '388', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '193.7', 'completions/min_terminated_length': '112', 'completions/max_terminated_length': '388', 'rewards/exact_answer_reward/mean': '0.625', 'rewards/exact_answer_reward/std': '0.488', 'reward': '0.625', 'reward_std': '0.488', 'frac_reward_zero_std': '0.25', 'entropy': '0.08211', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '59.17', 'epoch': '4.719'}
{'loss': '0.003782', 'grad_norm': '1.796', 'learning_rate': '3.96e-07', 'num_tokens': '5.412e+06', 'completions/mean_length': '191.1', 'completions/min_length': '41', 'completions/max_length': '402', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '191.1', 'completions/min_terminated_length': '41', 'completions/max_terminated_length': '402', 'rewards/exact_answer_reward/mean': '0.5469', 'rewards/exact_answer_reward/std': '0.5017', 'reward': '0.5469', 'reward_std': '0.5017', 'frac_reward_zero_std': '0.5', 'entropy': '0.07825', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '63', 'epoch': '4.734'}
{'loss': '0.003106', 'grad_norm': '2.483', 'learning_rate': '3.94e-07', 'num_tokens': '5.428e+06', 'completions/mean_length': '173.4', 'completions/min_length': '67', 'completions/max_length': '426', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '173.4', 'completions/min_terminated_length': '67', 'completions/max_terminated_length': '426', 'rewards/exact_answer_reward/mean': '0.7969', 'rewards/exact_answer_reward/std': '0.4055', 'reward': '0.7969', 'reward_std': '0.4055', 'frac_reward_zero_std': '0.75', 'entropy': '0.05546', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '66.72', 'epoch': '4.75'}
{'loss': '-0.011', 'grad_norm': '2.323', 'learning_rate': '3.92e-07', 'num_tokens': '5.444e+06', 'completions/mean_length': '184.1', 'completions/min_length': '81', 'completions/max_length': '304', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '184.1', 'completions/min_terminated_length': '81', 'completions/max_terminated_length': '304', 'rewards/exact_answer_reward/mean': '0.7188', 'rewards/exact_answer_reward/std': '0.4532', 'reward': '0.7188', 'reward_std': '0.4532', 'frac_reward_zero_std': '0.375', 'entropy': '0.0694', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '43.83', 'epoch': '4.766'}
{'loss': '-0.01622', 'grad_norm': '2.686', 'learning_rate': '3.9e-07', 'num_tokens': '5.462e+06', 'completions/mean_length': '192', 'completions/min_length': '39', 'completions/max_length': '460', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '192', 'completions/min_terminated_length': '39', 'completions/max_terminated_length': '460', 'rewards/exact_answer_reward/mean': '0.6406', 'rewards/exact_answer_reward/std': '0.4836', 'reward': '0.6406', 'reward_std': '0.4836', 'frac_reward_zero_std': '0.25', 'entropy': '0.095', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '72.98', 'epoch': '4.781'}
{'loss': '0.04913', 'grad_norm': '1.914', 'learning_rate': '3.88e-07', 'num_tokens': '5.478e+06', 'completions/mean_length': '167.5', 'completions/min_length': '60', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '162', 'completions/min_terminated_length': '60', 'completions/max_terminated_length': '396', 'rewards/exact_answer_reward/mean': '0.5625', 'rewards/exact_answer_reward/std': '0.5', 'reward': '0.5625', 'reward_std': '0.5', 'frac_reward_zero_std': '0.5', 'entropy': '0.108', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '92.23', 'epoch': '4.797'}
{'loss': '-0.005162', 'grad_norm': '2.794', 'learning_rate': '3.86e-07', 'num_tokens': '5.492e+06', 'completions/mean_length': '148.6', 'completions/min_length': '64', 'completions/max_length': '229', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '148.6', 'completions/min_terminated_length': '64', 'completions/max_terminated_length': '229', 'rewards/exact_answer_reward/mean': '0.7812', 'rewards/exact_answer_reward/std': '0.4167', 'reward': '0.7812', 'reward_std': '0.4167', 'frac_reward_zero_std': '0.5', 'entropy': '0.1013', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '25.97', 'epoch': '4.812'}
{'loss': '-0.01228', 'grad_norm': '2.152', 'learning_rate': '3.84e-07', 'num_tokens': '5.51e+06', 'completions/mean_length': '191.4', 'completions/min_length': '65', 'completions/max_length': '436', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '191.4', 'completions/min_terminated_length': '65', 'completions/max_terminated_length': '436', 'rewards/exact_answer_reward/mean': '0.6875', 'rewards/exact_answer_reward/std': '0.4672', 'reward': '0.6875', 'reward_std': '0.4672', 'frac_reward_zero_std': '0.625', 'entropy': '0.08605', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '68.69', 'epoch': '4.828'}
{'loss': '-0.01346', 'grad_norm': '2.302', 'learning_rate': '3.82e-07', 'num_tokens': '5.526e+06', 'completions/mean_length': '179.6', 'completions/min_length': '76', 'completions/max_length': '323', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '179.6', 'completions/min_terminated_length': '76', 'completions/max_terminated_length': '323', 'rewards/exact_answer_reward/mean': '0.8125', 'rewards/exact_answer_reward/std': '0.3934', 'reward': '0.8125', 'reward_std': '0.3934', 'frac_reward_zero_std': '0.625', 'entropy': '0.06296', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '41.34', 'epoch': '4.844'}
{'loss': '0.01778', 'grad_norm': '2.569', 'learning_rate': '3.8e-07', 'num_tokens': '5.545e+06', 'completions/mean_length': '204.6', 'completions/min_length': '134', 'completions/max_length': '319', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '204.6', 'completions/min_terminated_length': '134', 'completions/max_terminated_length': '319', 'rewards/exact_answer_reward/mean': '0.4375', 'rewards/exact_answer_reward/std': '0.5', 'reward': '0.4375', 'reward_std': '0.5', 'frac_reward_zero_std': '0.25', 'entropy': '0.1196', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '52.12', 'epoch': '4.859'}
